ICM_ID,max_annual_stage,ave_annual_stage,ave_stage_summer,var_stage_summer,ave_annual_salinity,ave_salinity_summer,sal_2wk_max,ave_tmp,ave_tmp_summer,openwater_sed_accum,marsh_int_sed_accum,marsh_edge_sed_accum,tidal_prism_ave,ave_sepmar_stage,ave_octapr_stage,marsh_edge_erosion_rate,ave_annual_tss,stdev_annual_tss,totalland_m2
1.0000,0.2730,0.1597,0.2306,0.0006,9.4311,7.4265,20.3670,19.8800,25.1117,-0.1199,0.0000,0.0000,283822624.0000,0.1123,0.0782,0.0000,0.1608,0.0813,400341632.0000
2.0000,0.2199,0.0980,0.1678,0.0014,30.1226,30.6619,31.2053,20.1981,21.0471,-0.0238,0.0000,0.0000,1406800256.0000,0.0588,0.0355,0.0000,0.0032,0.0608,1929728.0000
3.0000,0.2290,0.1195,0.1889,0.0007,4.4551,1.8550,11.5026,20.8777,24.9383,0.1289,0.0000,0.0000,256003984.0000,0.0775,0.0506,0.0000,1.9177,0.9650,108202112.0000
4.0000,0.2159,0.0965,0.1659,0.0012,23.3823,19.1035,30.9432,20.5753,21.7315,43.0445,0.0000,0.0000,851663296.0000,0.0571,0.0349,0.0000,1.6303,1.1922,42112.0000
5.0000,0.2207,0.1067,0.1766,0.0009,4.3842,0.8892,9.4083,21.2994,24.8896,0.1369,0.0000,0.0000,33770968.0000,0.0657,0.0417,0.0000,3.6178,2.2053,12614760.0000
6.0000,0.2164,0.0959,0.1654,0.0013,32.1267,32.6783,33.2053,20.2360,20.4422,-0.0119,0.0000,0.0000,685384320.0000,0.0567,0.0344,0.0000,0.0067,0.1278,0.0000
7.0000,0.2207,0.1067,0.1766,0.0009,4.4515,0.9738,9.6794,21.2278,24.5936,1.3086,0.0000,0.0000,226945296.0000,0.0657,0.0417,0.0000,3.6773,2.2602,27900864.0000
8.0000,0.2156,0.0963,0.1658,0.0012,16.8899,11.2143,26.4430,20.7945,22.4351,118.2521,0.0000,0.0000,697247296.0000,0.0569,0.0348,0.0000,3.2266,2.1910,108544.0000
9.0000,0.2157,0.0976,0.1671,0.0012,8.0431,4.3015,16.5655,21.0934,23.7501,179.4476,0.0000,0.0000,147601552.0000,0.0579,0.0357,0.0000,4.5898,3.0681,8992.0000
10.0000,0.2148,0.0953,0.1647,0.0012,27.2935,24.0790,32.6750,20.4380,20.9492,129.9559,0.0000,0.0000,345157248.0000,0.0560,0.0342,0.0000,1.6426,1.1705,0.0000
11.0000,0.2212,0.1073,0.1774,0.0009,4.1589,1.2696,9.2897,21.3045,25.5395,0.5013,0.0000,0.0000,37296044.0000,0.0661,0.0420,0.0000,5.8434,3.7144,25397584.0000
12.0000,0.2154,0.0975,0.1669,0.0012,8.9917,3.9370,15.5303,21.2667,24.0914,62.2050,0.0000,0.0000,190373664.0000,0.0579,0.0357,0.2753,5.0890,2.7952,1395008.0000
13.0000,0.2212,0.1072,0.1774,0.0009,4.3800,1.3881,9.6072,21.3151,25.2671,1.1908,0.0000,0.0000,67043816.0000,0.0660,0.0420,0.0000,6.0865,4.0306,16101568.0000
14.0000,0.2105,0.0925,0.1615,0.0012,33.1634,33.6865,34.2053,20.2380,20.3673,-0.0238,0.0000,0.0000,559970880.0000,0.0531,0.0327,0.0000,0.0127,0.2420,0.0000
15.0000,0.2134,0.0951,0.1643,0.0012,18.1082,12.6382,27.1988,20.6886,22.1746,49.1398,0.0000,0.0000,287908608.0000,0.0556,0.0342,0.0000,4.1608,2.6857,0.0000
16.0000,0.2152,0.0977,0.1670,0.0011,8.1200,3.3458,14.0819,21.4736,24.8618,30.2274,0.0000,0.0000,214917328.0000,0.0581,0.0359,0.0000,5.6273,3.1266,0.0000
17.0000,0.2215,0.1074,0.1777,0.0009,5.4328,2.6554,13.2291,21.2014,24.9261,10.3465,0.0000,0.0000,128165528.0000,0.0660,0.0420,11.7467,6.8026,4.6054,2402368.0000
18.0000,0.2107,0.0929,0.1618,0.0012,24.9734,20.7758,32.0829,20.4212,21.0372,529.7079,0.0000,0.0000,305014528.0000,0.0534,0.0330,0.0000,2.5749,1.7158,0.0000
19.0000,0.2135,0.0956,0.1647,0.0012,12.3423,6.7724,20.0930,20.9964,23.2832,1.6784,0.0000,0.0000,122252928.0000,0.0561,0.0346,0.0000,5.4726,3.1848,432000.0000
20.0000,0.2225,0.1079,0.1766,0.0010,6.6810,2.4716,12.0766,21.7008,25.8812,6.0716,20.3288,0.7185,68001736.0000,0.0680,0.0426,2.0542,6.8386,3.3228,15101808.0000
21.0000,0.4182,0.1342,0.2003,0.0005,1.6546,0.5730,5.4210,20.3376,26.4959,1177.3027,0.0000,0.0000,760068.3750,0.0903,0.0621,0.6070,8.2785,3.2283,99138129.7500
22.0000,0.7015,0.1097,0.1770,0.0010,6.1313,2.2087,11.3496,21.7065,26.1907,0.8083,30.8020,2.2104,41036592.0000,0.0707,0.0444,2.2077,7.6640,4.0796,22630792.0000
23.0000,1.1406,0.5362,0.5966,0.0694,0.2115,0.1888,0.2054,17.7212,25.9542,89245.3203,0.0000,0.0000,2225140.7500,0.4458,0.3518,0.0000,33.1744,13.1068,247191689.5000
24.0000,0.2147,0.0980,0.1668,0.0011,8.0176,3.4948,13.8958,21.2402,24.6816,201.2595,0.0000,0.0000,105193808.0000,0.0586,0.0363,0.0000,8.3385,5.5928,0.0000
25.0000,0.4028,0.1835,0.2554,0.0015,0.2288,0.2193,0.2605,17.8565,26.0398,1215.4663,0.0000,0.0000,1407946.2500,0.1285,0.0956,0.0000,30.6317,12.3186,160112837.0000
26.0000,0.2347,0.1296,0.2013,0.0004,0.2296,0.1859,0.3851,18.7723,26.2240,8151.1230,7.0720,0.5932,6528040.5000,0.0840,0.0572,1.2522,14.7587,5.0637,66447750.0000
27.0000,0.2123,0.0946,0.1636,0.0011,16.9216,11.7327,26.4082,20.5807,22.0185,0.3500,0.0000,0.0000,333155392.0000,0.0551,0.0340,0.0000,5.0375,3.2309,0.0000
28.0000,0.2191,0.1048,0.1734,0.0010,4.3404,1.3456,8.7992,21.5942,26.0056,3.0238,146.1656,12.7694,74550568.0000,0.0650,0.0407,3.5352,10.1251,4.9740,35023328.0000
29.0000,0.2126,0.0956,0.1644,0.0011,11.9748,7.6692,21.5938,20.6085,22.9885,3.8452,0.0000,0.0000,111534656.0000,0.0562,0.0348,0.0000,9.1645,5.6311,0.0000
30.0000,0.3077,0.1565,0.2287,0.0006,0.1776,0.1549,0.4421,18.8329,26.4407,5213.8384,181.8144,16.2771,6190211.0000,0.1064,0.0759,0.0000,14.2777,5.2561,57001234.0000
31.0000,0.2233,0.1105,0.1812,0.0008,1.7251,0.9106,6.1785,21.1055,25.7831,38.0278,24.0313,0.7864,100595384.0000,0.0685,0.0440,5.2518,9.1689,5.6361,20387040.0000
32.0000,0.2238,0.1087,0.1786,0.0010,2.7493,0.6396,6.0317,21.7193,26.7056,64.2733,169.2721,24.8100,44572352.0000,0.0680,0.0428,1.4072,9.1166,4.2356,137965904.0000
33.0000,0.2050,0.0894,0.1577,0.0011,34.1243,34.6946,35.2052,20.2214,20.3984,-0.0236,0.0000,0.0000,618897408.0000,0.0499,0.0311,0.0000,0.0469,0.8967,0.0000
34.0000,0.2136,0.0976,0.1665,0.0011,9.2926,5.4671,18.4247,20.7302,24.0169,276.4468,0.0000,0.0000,116754048.0000,0.0579,0.0362,0.0000,12.4181,8.3106,0.0000
35.0000,0.2254,0.1145,0.1859,0.0006,0.9388,0.5225,3.4015,20.8802,26.2126,854.6669,209.2429,2.3552,15327183.0000,0.0715,0.0466,1.3518,10.1030,6.0247,24678036.0000
36.0000,0.5098,0.1776,0.2668,0.0057,0.4249,0.2234,1.2441,22.1946,28.7233,1247.9907,4.4905,0.0120,3714648.2500,0.1152,0.0842,4.2363,10.3407,5.8885,40790190.0000
37.0000,0.4937,0.1707,0.2606,0.0048,0.6352,0.3199,1.8884,21.0914,26.5265,35.9470,114.0643,0.9773,28532676.0000,0.1086,0.0792,1.9831,10.4180,7.1773,49808192.0000
38.0000,0.2064,0.0906,0.1590,0.0011,19.7385,14.7905,26.8764,20.3320,21.0674,1331.1708,0.0000,0.0000,340535680.0000,0.0511,0.0319,0.0000,3.5496,2.3995,0.0000
39.0000,0.2164,0.1037,0.1723,0.0010,4.3259,1.5783,11.7667,21.1031,25.4444,47.2083,175.1731,27.2247,95449848.0000,0.0636,0.0404,3.4982,15.6526,8.8155,57891344.0000
40.0000,0.2123,0.0964,0.1650,0.0011,10.2018,6.5306,19.6125,20.3692,23.2073,754.7775,0.0000,0.0000,27394112.0000,0.0568,0.0355,0.0000,13.3103,8.2156,0.0000
41.0000,0.5216,0.1762,0.2676,0.0057,0.1583,0.1146,0.2616,21.6131,28.3567,235.3875,40.8761,0.0030,476449.3750,0.1126,0.0826,0.0000,8.7709,9.1679,5973431.7500
42.0000,0.2336,0.1230,0.1923,0.0008,3.2521,0.9226,8.5847,21.5142,26.7090,468.9785,66.5400,0.9391,11002672.0000,0.0817,0.0522,1.0888,10.7715,5.6665,109966788.0000
43.0000,0.2104,0.0938,0.1626,0.0011,14.6492,10.0575,23.3595,20.3880,21.9156,1325.7115,0.0000,0.0000,316155968.0000,0.0542,0.0337,0.0000,6.8464,4.4586,0.0000
44.0000,0.2135,0.0984,0.1670,0.0010,8.5343,5.2211,17.8022,20.3858,23.9032,1191.1034,0.0000,0.0000,28517848.0000,0.0587,0.0369,0.0000,16.0689,9.7506,0.0000
45.0000,0.5215,0.1758,0.2672,0.0058,0.4194,0.2477,1.1465,21.2761,26.6119,5.8290,0.1302,0.0001,88506608.0000,0.1121,0.0823,1.2614,11.0463,8.0348,9001024.0000
46.0000,0.2301,0.1202,0.1920,0.0006,0.5943,0.2525,1.5186,21.2578,26.4209,48.9570,84.8897,3.9892,138186480.0000,0.0764,0.0502,4.8833,10.9171,6.3459,90515008.0000
47.0000,0.2166,0.1052,0.1733,0.0009,4.9785,2.5732,13.2200,20.5740,25.4210,159.0970,7.8137,0.9204,30093678.0000,0.0652,0.0416,1.9164,22.6693,12.8748,15472168.0000
48.0000,0.5224,0.1761,0.2676,0.0058,0.2009,0.1700,0.2802,20.7152,27.4373,3253.8801,20.0398,0.5017,1429077.8750,0.1123,0.0824,0.0000,14.3843,15.0381,46109981.5000
49.0000,0.2166,0.1050,0.1734,0.0009,3.3275,1.2639,6.0159,21.0936,26.0237,1056.2173,1.7942,0.0092,5595016.5000,0.0648,0.0414,1.1479,17.7058,9.6188,31224601.0000
50.0000,0.2123,0.0967,0.1655,0.0010,9.2235,5.9894,18.4193,20.1153,23.3992,1373.2422,0.0000,0.0000,70980552.0000,0.0570,0.0357,0.0000,17.2668,10.4803,11552.0000
51.0000,0.5488,0.2394,0.3479,0.0047,0.1112,0.1012,0.1057,22.8694,30.1828,-0.0062,0.0678,0.0002,11196955.0000,0.1443,0.1180,0.0000,0.2018,1.7729,34827880.0000
52.0000,0.2168,0.1056,0.1738,0.0009,5.2732,2.9536,13.9620,20.3369,25.2546,157.0161,1048.2369,78.2197,56991404.0000,0.0654,0.0419,3.8613,24.3383,14.0758,2045680.0000
53.0000,0.2387,0.1296,0.2007,0.0006,0.5562,0.2416,1.3796,20.9022,26.4783,1291.9285,3.2122,0.0154,9235971.0000,0.0859,0.0566,1.2334,12.6450,6.3408,54284462.0000
54.0000,0.2139,0.0996,0.1683,0.0010,7.3466,4.5395,16.5105,20.1000,24.3034,3123.4055,0.0000,0.0000,85630040.0000,0.0596,0.0376,0.0000,21.1593,12.5967,0.0000
55.0000,0.3156,0.1155,0.1821,0.0008,2.3258,0.7853,7.4532,20.9841,26.7097,79.2742,366.9539,52.1770,41635072.0000,0.0755,0.0491,4.7916,25.3894,12.8393,25569848.0000
56.0000,0.5989,0.2891,0.3547,0.0104,0.2106,0.2108,0.2286,18.3288,26.3081,10143.8008,1.9254,8.4992,613473.3750,0.2314,0.1723,0.0000,6.7347,2.8882,113031840.0000
57.0000,0.3018,0.1838,0.2430,0.0008,0.2958,0.2518,0.8417,20.8032,27.8756,795.5361,153.7444,2.6343,7618320.5000,0.1404,0.0990,1.5080,28.1042,19.1664,40295144.0000
58.0000,0.2068,0.0937,0.1616,0.0009,5.7286,4.0296,15.0316,19.6259,22.7969,12311.8115,855.1559,4.0488,35132840.0000,0.0540,0.0344,0.0000,21.3176,17.3176,3224848.0000
59.0000,0.5223,0.1760,0.2674,0.0058,0.2150,0.1953,0.3318,21.2686,26.7430,34.6058,67.6250,0.7493,82982088.0000,0.1123,0.0824,4.3239,12.7334,9.2483,5576160.0000
60.0000,0.2613,0.1364,0.2106,0.0005,0.1386,0.1290,0.1849,20.7762,26.3058,1982.6997,6114.2510,0.0139,3728194.7500,0.0893,0.0605,1.0433,13.3386,7.4098,27879886.0000
61.0000,0.2103,0.0940,0.1628,0.0011,7.7707,5.4372,17.4411,19.8068,22.8574,6040.1240,932.5392,17.5800,31530488.0000,0.0544,0.0339,12.6742,21.5091,16.9020,5745616.0000
62.0000,0.2109,0.0952,0.1638,0.0011,1.7103,1.1734,6.8525,19.3300,23.9557,21023.5234,871.9973,6.4344,20110876.0000,0.0557,0.0348,8.7830,25.4279,16.9057,14112124.0000
63.0000,0.5219,0.1767,0.2673,0.0058,0.3113,0.2185,0.6142,21.1835,26.5662,353.5721,0.0000,0.0000,56641824.0000,0.1135,0.0832,0.2674,10.3686,9.2199,3583536.0000
64.0000,0.5577,0.3328,0.3774,0.0116,0.2270,0.2042,0.2643,20.3242,28.0392,626.2349,606.3763,3.7524,11727061.0000,0.2828,0.2090,0.9010,37.5216,35.1601,34530292.0000
65.0000,0.2135,0.0993,0.1680,0.0010,4.1747,2.6902,11.8990,19.1305,24.5256,34038.8555,0.0000,0.0000,35843808.0000,0.0592,0.0375,0.0000,34.3780,18.7695,0.0000
66.0000,0.2472,0.1380,0.2090,0.0006,0.1690,0.1676,0.2281,19.4312,26.6322,14787.5342,30.4948,2.6082,9282453.0000,0.0940,0.0622,0.0000,21.6226,8.8874,138057022.0000
67.0000,0.2313,0.1298,0.1963,0.0006,3.0722,1.7904,11.0663,20.0420,26.3661,19.2559,432.5555,126.0080,31673006.0000,0.0877,0.0594,1.9378,33.7103,18.6364,21276792.0000
68.0000,0.2199,0.1119,0.1797,0.0008,4.7419,2.7798,13.5008,20.1250,25.5652,30.0867,0.0000,0.0000,54284824.0000,0.0711,0.0464,8.8276,28.7747,17.6030,0.0000
69.0000,0.2147,0.1014,0.1701,0.0009,1.5001,1.0205,6.8927,18.8396,25.2522,17360.4453,0.0000,0.0000,27901720.0000,0.0611,0.0389,0.0000,39.3071,24.3579,0.0000
70.0000,0.2875,0.1507,0.2223,0.0006,0.1521,0.1315,0.2400,19.6614,26.8706,952.7211,192.8139,0.5263,1147817.0000,0.1048,0.0707,0.0000,19.1261,8.5790,27815714.0000
71.0000,0.4356,0.2756,0.3235,0.0049,0.1658,0.1687,0.4187,20.1913,27.8052,872.1425,409.0886,3.4253,10765361.0000,0.2306,0.1673,1.2546,31.8748,20.6601,28392012.0000
72.0000,0.5643,0.3354,0.3802,0.0121,0.2425,0.1920,0.2090,19.4263,27.3746,3218.1567,394.1364,2.3713,2257113.5000,0.2847,0.2107,2.0123,33.0384,16.9845,22050072.5000
73.0000,0.2021,0.0889,0.1564,0.0010,19.7923,17.4153,27.2184,20.0725,21.0413,-0.1330,350.1537,113.1443,52804324.0000,0.0495,0.0314,27.4068,8.0075,6.3466,2103200.0000
74.0000,0.4444,0.2409,0.3127,0.0060,0.6874,0.5859,3.0000,18.2437,25.2755,128869.6406,933.6540,65.9214,3095879.2500,0.1785,0.1363,0.0000,43.6604,24.7891,9989832.0000
75.0000,0.3743,0.1281,0.1962,0.0003,0.6366,0.4859,2.5635,18.3041,25.4417,43879.3555,1012.9288,54.9681,4692841.5000,0.0842,0.0580,0.0000,38.8329,22.2619,17386472.0000
76.0000,0.6230,0.3835,0.4375,0.0172,0.4735,0.4210,2.1496,18.1277,25.6991,54567.9688,1554.6714,4.1761,13754584.0000,0.3243,0.2407,0.0000,41.7029,23.4171,16087300.0000
77.0000,0.2147,0.1018,0.1707,0.0009,0.7558,0.5417,3.8097,18.3806,25.4631,10476.2383,3709.8682,802.6091,22987472.0000,0.0612,0.0392,3.4543,67.8135,43.5090,13693072.0000
78.0000,0.2250,0.1257,0.1949,0.0004,0.4426,0.2905,1.9863,18.2155,25.6233,43596.0586,3721.0498,534.6947,9498978.0000,0.0813,0.0559,2.1625,62.2062,36.7345,9972060.0000
79.0000,0.2017,0.0881,0.1558,0.0010,21.4187,18.6947,28.2940,20.1798,20.8034,3854.7876,0.0000,0.0000,287429696.0000,0.0487,0.0308,0.0000,4.2352,3.0094,0.0000
80.0000,0.5230,0.1902,0.2800,0.0055,0.1388,0.1513,0.1880,20.5051,27.0313,2304.9609,13.5997,0.2502,1423115.6250,0.1277,0.0926,0.0000,12.8755,3.7400,118472411.0000
81.0000,0.5639,0.3356,0.3803,0.0121,0.2112,0.2098,0.2286,19.4800,27.4397,271.2444,497.0341,5.5002,12596956.0000,0.2850,0.2109,1.5903,41.2966,28.8298,17317792.0000
82.0000,0.4177,0.1475,0.2115,0.0005,1.7174,1.0330,7.7767,19.7904,26.8877,199.7710,741.2620,269.0875,14166475.0000,0.1051,0.0729,5.1232,37.8809,20.7640,3705228.0000
83.0000,0.9568,0.5604,0.5947,0.0612,0.1996,0.2003,0.2059,18.3481,26.4998,37537.1602,459.8605,5.3999,1639967.2500,0.4948,0.3736,0.0000,32.9108,16.1579,9927158.0000
84.0000,0.2151,0.1020,0.1709,0.0009,0.7821,0.5045,4.5162,18.7981,25.7190,7621.5127,0.0000,0.0000,19551292.0000,0.0616,0.0393,0.0000,47.9926,34.1954,0.0000
85.0000,0.2170,0.1066,0.1756,0.0008,0.3133,0.2680,1.1330,18.0640,25.7728,66171.9844,2596.5449,1824.3900,3889763.0000,0.0653,0.0425,7.0342,70.5197,43.3513,867301.0000
86.0000,0.2476,0.1454,0.2101,0.0005,1.6776,1.0456,7.8446,19.3739,26.5051,44.5481,1041.1677,405.1392,8650847.0000,0.1027,0.0712,1.7130,43.1965,24.9323,3571322.0000
87.0000,0.4160,0.2331,0.3022,0.0049,0.3606,0.3043,1.3707,18.0002,25.8255,138607.3281,972.5724,114.9752,4737534.5000,0.1741,0.1318,0.0000,45.9444,25.1124,11033949.0000
88.0000,0.3484,0.1256,0.1940,0.0004,0.3864,0.3121,1.5672,18.0630,25.8030,37987.6875,1866.7773,1591.3248,16774631.0000,0.0818,0.0561,2.4969,70.4781,38.9673,18493992.0000
89.0000,0.5653,0.3360,0.3808,0.0123,0.1924,0.1916,0.2045,18.9658,27.0628,3785.9233,249.0868,11.1305,8918125.0000,0.2853,0.2112,3.5466,39.9107,25.5847,16173650.0000
90.0000,0.2875,0.1524,0.2162,0.0006,1.3108,1.1592,5.2417,18.5984,24.8311,8694.4717,2517.6458,114.6609,18844028.0000,0.1077,0.0768,23.1107,59.5012,34.4987,14430208.0000
91.0000,0.4356,0.2757,0.3235,0.0049,0.2024,0.1935,0.3578,20.1671,27.8468,889.6786,536.1762,1.7772,7145241.5000,0.2307,0.1674,1.5163,30.9894,18.5030,13234110.0000
92.0000,0.6231,0.3838,0.4375,0.0173,0.3573,0.3129,1.3197,18.0207,25.8821,81122.1953,887.9215,4.6415,10429284.0000,0.3248,0.2410,0.0000,38.0775,19.2515,17160896.0000
93.0000,0.2816,0.1698,0.2326,0.0007,0.3885,0.2827,2.2838,20.0991,27.5873,1117.7334,18.4873,0.2512,12814784.0000,0.1252,0.0890,0.8980,30.8908,17.1173,27783588.0000
94.0000,0.2779,0.1198,0.1864,0.0007,2.2790,1.3888,9.3225,19.5097,26.2669,144.5381,0.0000,0.0000,14204764.0000,0.0790,0.0524,2.9051,41.3199,24.3575,0.0000
95.0000,0.9651,0.5559,0.5923,0.0636,0.1435,0.1356,0.2049,19.2305,27.1348,17836.3984,376.5623,9999999.0000,1128118.7500,0.4881,0.3701,0.0000,23.7626,12.0295,6321635.0000
96.0000,0.9652,0.5555,0.5922,0.0635,0.1364,0.1271,0.2018,19.7096,27.5086,660.6868,242.8183,0.0057,1189718.5000,0.4873,0.3697,0.0000,20.1557,11.0729,8867783.2500
97.0000,0.5230,0.1981,0.2886,0.0054,0.1867,0.1885,0.2099,18.9487,26.7732,96.1164,1.6642,0.0028,899835.6250,0.1349,0.0978,0.0000,2.3473,1.1806,129133505.5000
98.0000,0.4029,0.1885,0.2495,0.0045,0.1251,0.1240,0.1714,21.0819,27.4955,778.5739,202.5388,0.0030,3650985.2500,0.1337,0.1058,0.0000,13.7355,8.5957,75291414.0000
99.0000,0.2167,0.1061,0.1753,0.0008,0.4826,0.3094,1.6515,18.1202,25.8486,115324.6641,340.7169,675.5575,2188957.2500,0.0648,0.0421,3.0374,70.5940,44.4276,3286331.0000
100.0000,0.2014,0.0874,0.1553,0.0010,34.1001,34.6946,35.2052,20.1407,20.3698,-0.0135,0.0000,0.0000,649377280.0000,0.0479,0.0302,0.0000,0.1417,2.7075,0.0000
101.0000,0.2182,0.1085,0.1768,0.0008,1.3236,0.7779,5.5510,19.0700,26.1420,378.1536,141.2767,21.9317,6361533.5000,0.0676,0.0440,3.7707,44.8555,25.5369,781166.0000
102.0000,0.3609,0.1663,0.2287,0.0007,0.4692,0.3051,2.9403,18.8616,26.7117,1102.6262,923.5660,546.8804,4697165.5000,0.1223,0.0869,1.1657,49.6607,31.7276,1042589.0000
103.0000,0.9391,0.5426,0.5791,0.0601,0.1993,0.1940,0.2043,18.6184,26.7572,7698.5610,276.4791,0.2798,1784437.0000,0.4757,0.3607,0.0000,31.4405,16.5438,12690913.7500
104.0000,0.3148,0.1271,0.1832,0.0006,1.8435,1.1754,3.1404,21.6365,27.5256,779.9905,0.0000,11.6691,301175.7500,0.0893,0.0609,0.0000,11.6101,7.0039,5105459.8750
105.0000,0.4470,0.2424,0.3140,0.0061,0.4957,0.4146,1.8342,18.2069,25.5594,43268.6289,929.7209,2.6100,11630338.0000,0.1801,0.1374,0.0000,32.4419,17.0533,25405774.0000
106.0000,0.5231,0.1768,0.2675,0.0058,0.2286,0.2047,0.3062,21.0909,26.6746,4178.7129,102.7627,0.6808,105770704.0000,0.1136,0.0832,3.8035,12.8868,12.9104,7971712.0000
107.0000,0.5636,0.3358,0.3801,0.0121,0.2012,0.1998,0.2132,19.3697,27.4038,1545.6942,419.5204,7.4686,19032382.0000,0.2855,0.2112,3.1092,39.5875,28.5660,22617136.0000
108.0000,0.9651,0.5555,0.5922,0.0636,0.1375,0.1297,0.2044,19.3737,27.2529,1038.2584,376.9238,0.0240,1124921.8750,0.4873,0.3697,0.0000,22.4322,12.0985,6165725.0000
109.0000,0.2721,0.1634,0.2275,0.0007,0.5606,0.3444,2.8611,19.1804,26.7558,987.6605,808.6262,665.9870,2637194.7500,0.1188,0.0840,6.5128,70.6809,44.9689,5490770.0000
110.0000,0.2224,0.1186,0.1873,0.0005,0.2827,0.2333,0.9556,17.8809,25.9248,173819.1250,510.8635,938.6796,3596056.2500,0.0758,0.0511,3.4676,69.6110,41.8018,11731637.0000
111.0000,0.2800,0.1689,0.2315,0.0007,0.4076,0.2800,2.4221,18.9435,26.8650,3702.5894,0.0000,354.6549,4588403.5000,0.1243,0.0886,0.4686,45.5605,29.9893,4085512.0000
112.0000,0.2679,0.1618,0.2250,0.0006,1.2643,0.7951,6.4403,18.9673,26.4830,77.3911,1188.2073,708.6607,3725133.5000,0.1178,0.0834,2.5578,47.9489,28.1759,745177.0000
113.0000,0.3952,0.2187,0.2816,0.0047,0.3306,0.3096,1.0075,17.7518,25.8061,262142.4062,1007.3250,1033.1063,1662447.8750,0.1638,0.1258,3.5833,59.0734,34.5180,3701064.5000
114.0000,0.3523,0.1924,0.2554,0.0032,0.4643,0.4201,1.6242,17.8346,25.7149,187123.6406,907.0453,538.9686,1770793.7500,0.1398,0.1074,0.0000,47.1521,25.7626,5787602.0000
115.0000,0.3615,0.1990,0.2620,0.0034,0.4015,0.3677,1.3558,17.8103,25.7486,115941.5938,1287.3932,950.9227,926727.1250,0.1460,0.1119,0.0000,56.7763,31.5240,3321076.7500
116.0000,0.4418,0.2778,0.3265,0.0052,0.2064,0.1969,0.3071,19.9084,27.7560,1094.7811,664.1717,1.5871,12737298.0000,0.2318,0.1686,1.8942,32.2106,18.1168,12309780.0000
117.0000,0.3800,0.1119,0.1797,0.0007,0.3929,0.2724,1.7848,18.3536,26.1403,14911.7891,0.0000,0.0000,2267150.5000,0.0710,0.0467,0.0000,54.9451,34.2408,0.0000
118.0000,0.6389,0.3756,0.4184,0.0198,0.2054,0.2038,0.2064,18.3502,26.6077,2405.2429,537.4603,6.1988,6980428.5000,0.3211,0.2403,1.6034,44.3550,27.5935,14755330.0000
119.0000,0.2055,0.1118,0.1728,0.0004,2.0892,1.6169,5.6572,19.2676,25.4420,33.3968,884.9387,1570.3091,12537060.0000,0.0700,0.0516,0.9655,51.2326,31.2059,11593660.0000
120.0000,0.2739,0.1642,0.2281,0.0007,1.2023,0.7414,6.1307,18.9323,26.4818,19284.4023,774.7897,697.7101,1768575.0000,0.1194,0.0847,1.8672,46.3950,27.3362,6558552.5000
121.0000,0.3136,0.1259,0.1824,0.0006,2.2807,1.4261,3.8102,21.8388,27.5920,610.7873,0.0000,29.7415,499498.1250,0.0878,0.0599,0.0000,10.0471,6.1558,3248495.0000
122.0000,0.2810,0.1694,0.2320,0.0007,0.4139,0.2798,2.4900,18.6483,26.6472,22345.3477,137.9086,244.1773,1611470.2500,0.1249,0.0891,0.5813,52.0481,34.3136,3442122.5000
123.0000,0.2799,0.1681,0.2312,0.0007,0.4545,0.2870,3.0440,18.3791,26.4189,3214.2405,177.5970,326.1053,1766980.2500,0.1232,0.0880,1.0280,61.4526,41.7743,2594589.5000
124.0000,0.2201,0.1123,0.1806,0.0007,0.5317,0.3470,2.4288,18.6085,26.3567,17287.2754,119.2533,19.1651,1595922.6250,0.0709,0.0467,0.8697,40.6752,19.3711,5604230.0000
125.0000,0.3321,0.1869,0.2508,0.0021,0.4304,0.3959,1.5624,17.8697,25.5302,17754.8496,2948.9438,52.5285,6108930.0000,0.1361,0.1027,0.7726,74.0377,41.2297,2858476.0000
126.0000,0.3656,0.2017,0.2655,0.0034,0.4095,0.3762,1.3852,17.8020,25.7395,163099.2188,1364.6484,1267.1238,1264741.5000,0.1482,0.1134,0.0000,57.4299,31.3014,1639068.5000
127.0000,0.3367,0.1146,0.1825,0.0006,0.3507,0.2539,1.4916,18.1457,26.0508,3191.2827,610.2300,2150.3896,1471249.2500,0.0730,0.0485,1.3382,63.5300,36.5062,5649167.2500
128.0000,0.9683,0.5544,0.5914,0.0652,0.1935,0.1934,0.2180,18.7907,26.9683,6471.8296,212.9982,0.1306,2504130.0000,0.4854,0.3691,0.0000,30.0100,18.0315,13072173.5000
129.0000,0.2135,0.1210,0.1890,0.0003,0.8276,0.7877,3.6647,18.1416,24.5561,131632.6562,873.1006,318.1392,1730192.2500,0.0764,0.0544,0.0000,36.0016,21.0025,4925673.5000
130.0000,0.4034,0.1888,0.2497,0.0045,0.1226,0.1133,0.1957,20.4062,27.5387,2430.2036,174.8167,0.0165,657461.1250,0.1340,0.1060,0.0000,14.1192,9.0275,71615319.7500
131.0000,0.2131,0.1168,0.1781,0.0004,1.6045,1.2987,4.7445,18.7321,25.4743,26958.1523,3742.1445,906.0921,3040622.2500,0.0739,0.0550,0.0000,58.3820,34.5698,3512129.0000
132.0000,0.2462,0.1473,0.2129,0.0005,0.4933,0.4587,1.9586,17.8364,25.1439,321098.8125,0.5348,2.3632,2502899.5000,0.1016,0.0740,4.5624,65.9644,37.2701,5381581.0000
